Economy,Economy Code,ISO Code,Region,Income Group,Report Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,1997,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,1998,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,1999,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2000,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2001,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2002,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2003,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2004,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2005,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2006,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2007,80.0,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2008,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2009,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2010,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2011,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2012,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2013,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2014,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2015,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2016,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,365,Yes,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2017,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2018,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2019,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2020,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2021,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Albania,ALB,ALB,Europe & Central Asia,Upper middle income,2022,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,365,Yes,Yes,3,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1971,30.0,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1972,30.0,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1973,30.0,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1974,30.0,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1975,30.0,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1976,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1977,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1978,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1979,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1980,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1981,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1982,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1983,32.5,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1984,35.6,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,20,No,84,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1985,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1986,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1987,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1988,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1989,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1990,38.1,50,Yes,No,No,Yes,25,Yes,No,No,No,25,No,No,No,Yes,0,No,No,No,No,No,40,Yes,98,Yes,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1991,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1992,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1993,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1994,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1995,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1996,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1997,43.8,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,50,No,Yes,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1998,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,1999,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2000,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2001,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2002,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2003,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2004,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2005,40.6,50,Yes,No,No,Yes,25,Yes,No,No,No,50,Yes,No,No,Yes,0,No,No,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2006,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2007,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2008,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2009,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2010,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2011,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2012,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2013,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2014,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2015,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2016,55.0,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,40,Yes,Yes,No,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2017,57.5,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2018,57.5,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2019,57.5,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
Algeria,DZA,DZA,Middle East & North Africa,Lower middle income,2020,57.5,75,Yes,Yes,No,Yes,75,Yes,No,Yes,Yes,50,Yes,No,No,Yes,60,Yes,Yes,Yes,No,No,60,Yes,98,Yes,Yes,3,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,No,Yes
